path,audio,text,duration
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0058.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0058.wav,hide selected we click করুন একইভাবে এখানে 3 এবং face edges রয়েছে যা এক এক করে চয়ন এবং লুকোতে হবে,17.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0059.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0059.wav,এরপর আপনি edges কে শুধুমাত্র flow এর দিকে দেখবেন এটি zoom out করি অবজেক্টটি সরান,11.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0060.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0060.wav,একই পদ্ধতি দ্বারা এই সকল edges চয়ন করুন এবং apply and close এ click করুন,8.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0061.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0061.wav,geometry tree তে outlet in নীচে আমরা দেখি যে 24 edges উন্মোচিত হয়েছে,7.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0062.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0062.wav,এই edges group করতে new entity>> group>> create এ যান,6.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0063.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0063.wav,shape type হিসাবে edge চয়ন করুন,4.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0064.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0064.wav,geometry tree থেকে main shape হিসাবে pipe _ 1 চয়ন করুন,6.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0065.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0065.wav,এখন এই সকল edges চয়ন করুন এবং এই edges জুড়তে add বোতামে click করুন,8.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0066.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0066.wav,গ্রুপকে flow edges name দিন apply and close এ click করুন,7.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0067.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0067.wav,আমরা দেখি যে flowedges group তৈরী হয়েছে,6.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0068.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0068.wav,এখন modules drop down বিকল্প থেকে mesh module যান,5.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0069.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0069.wav,mesh _ 1 এ ডান click করুন এবং create submesh এ click করুন,6.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0070.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0070.wav,geometry হিসাবে flowedges চয়ন করুন,5.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0071.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0071.wav,algorithm হিসাবে wire discretization চয়ন করুন,4.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0072.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0072.wav,এখন যথাযথ hypothesis চয়ন করতে dropdown menu ডানদিকে প্রথম বোতামে click করুন,10.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0073.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0073.wav,nb segments এ click করুন,3.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0074.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0074.wav,number of segments এ 30 লিখুন,4.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0075.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0075.wav,ok তে click করুন apply and close এ click করুন,6.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0076.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0076.wav,এখন mesh _ 1 এ click করুন compute এ click করুন refined mesh তৈরী হয়েছে window বন্ধ করুন,12.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0077.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0077.wav,আমরা দেখি যে mesh flow we দিকে refined হয়েছে,6.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0078.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0078.wav,কাজটি সংরক্ষণ করতে file>> save as এ যান file name curvedgeometry দিন,10.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0079.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0079.wav,আমি এই কাজটি ডেস্কটপে সংরক্ষণ করছি save করে salome minimize করুন,9.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0080.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0080.wav,আমরা দেখি যে file curvedgeometry hdf হিসাবে সংরক্ষিত হয়েছে,6.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0081.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0081.wav,এখানে আমরা শিখেছি:,12.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0082.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0082.wav,অনুশীলনী হিসাবে বাইরের ব্যাসের তুলনায় 6 units ছোট আন্তরিক ব্যাসের pipe বানান বেন্টের কোণ বদলান,11.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0083.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0083.wav,video নিম্ন url এ উপলব্ধ:,12.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0084.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0084.wav,spoken tutorial প্রকল্প the কর্মশালার আয়োজন করে অনলাইন পরীক্ষা পাস করলে প্রশংসাপত্র দেয়,17.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0085.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0085.wav,spoken tutorials প্রকল্প talk to a teacher প্রকল্পের অংশবিশেষ এটি ভারত সরকারের ict mhrd এর জাতীয় শিক্ষা mission দ্বারা সমর্থিত এই mission সম্পর্কে আরো তথ্য এই লিঙ্কে প্রাপ্তিসাধ্য,22.0
/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0086.wav,/home/abdullahmm/Shivam/train/train_wav/228593_dFKd2cOgWzoQs1fD_0086.wav,আই আই টী বোম্বে থেকে আমি বিদায় নিচ্ছি অংশগ্রহনের জন্যে ধন্যবাদ,5.05
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0000.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0000.wav,perl perl এ hash hash এর tutorial আপনাদের স্বাগত,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0001.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0001.wav,in tutorial আমরা শিখব;,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0002.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0002.wav,পর্লে hash এবং,2.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0003.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0003.wav,hash elements এক্সেস করা,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0004.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0004.wav,এখানে আমরা,2.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0005.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0005.wav,ubuntu linux 1204 os,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0006.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0006.wav,perl 5142 এবং,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0007.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0007.wav,gedit text editor ব্যবহার করছি,2.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0008.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0008.wav,আপনি পছন্দের text editor ব্যবহার করতে পারেন,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0009.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0009.wav,tutorial অনুশীলন করতে পর্লে ভ্যারিয়েবল এবং ডেটা স্ট্রাকচার সম্পর্কে জ্ঞান থাকতে have,8.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0010.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0010.wav,comments loops কন্ডিশনাল statements এবং অ্যারের জ্ঞান অতিরিক্ত সুবিধা প্রদান করবে,8.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0011.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0011.wav,প্রাসঙ্গিক tutorials জন্য spoken tutorials website যান,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0012.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0012.wav,hash hash তথ্যের একটি অনিয়মিত সংকলন,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0013.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0013.wav,এটি একটি জোড়া ডেটা structure,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0014.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0014.wav,এর কী hash অনন্য,2.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0015.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0015.wav,যদিও hash নকল ভ্যালু থাকতে পারে,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0016.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0016.wav,এটি hash hash ঘোষণা,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0017.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0017.wav,এখন hash থেকে key এর value পাওয়া দেখি,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0018.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0018.wav,key এর value এক্সেস করার syntax হল:,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0019.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0019.wav,dollar hashname কোঁকড়া বন্ধনী একক উদ্ধৃতি keyname একক উদ্ধৃতি কোঁকড়া বন্ধনী বন্ধ,9.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0020.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0020.wav,এখন স্যাম্পল program ব্যবহার করে hash সম্পর্কে বুঝি,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0021.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0021.wav,আমি ইতিমধ্যে gedit এ perlhash dot pl file code লিখেছি,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0022.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0022.wav,perlhash dot pl file প্রদর্শিত code লিখুন,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0023.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0023.wav,পর্লে hash শতাংশ চিহ্ন এর সাথে ঘোষিত হয়েছে,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0024.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0024.wav,এটি hash কীস,2.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0025.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0025.wav,এবং এটি hash hash ভ্যালু,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0026.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0026.wav,hash key access করতে dollar $ চিহ্ন ব্যবহার করতে হবে,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0027.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0027.wav,file সংরক্ষণ করুন,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0028.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0028.wav,তারপর terminal ফিরে perl script execute করুন,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0029.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0029.wav,perl স্পেস perlhash dot pl,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0030.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0030.wav,এবং enter টিপুন,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0031.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0031.wav,output terminal প্রদর্শিত হয়েছে,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0032.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0032.wav,এখন hash থেকে কীস যোগ করা এবং মুছে ফেলা দেখি,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0033.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0033.wav,কী যোগ করার,2.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0034.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0034.wav,সিনট্যাক্স হল: dollar hashname কোঁকড়া বন্ধনী,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0035.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0035.wav,একক উদ্ধৃতি keyname একক উদ্ধৃতি,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0036.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0036.wav,কোঁকড়া বন্ধনী বন্ধ = $value semicolon,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0037.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0037.wav,key মোছার সিনট্যাক্স হল delete dollar hashname কোঁকড়া বন্ধনী,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0038.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0038.wav,একক উদ্ধৃতি keyname একক উদ্ধৃতি কোঁকড়া বন্ধনী বন্ধ semicolon,7.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0039.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0039.wav,এখন একটি sample program ব্যবহার করে এটি বুঝি,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0040.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0040.wav,আমি ইতিমধ্যে hashkeyoperations dot pl file এই code লিখেছি,7.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0041.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0041.wav,এটি hash hash ঘোষণা,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0042.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0042.wav,আমরা we hash থেকে কীস যোগ এবং মুছে ফেলবো,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0043.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0043.wav,এখানে ইতিমধ্যে তৈরি করা hash একটি key যোগ করছি,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0044.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0044.wav,এটি ভ্যারিয়েবলে একটি মান নির্ধারিত করার it,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0045.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0045.wav,delete keyword হল key মুছে ফেলার জন্য,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0046.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0046.wav,এখন এটি মুছতে key pass করা দরকার,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0047.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0047.wav,এখন file সংরক্ষণ করুন,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0048.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0048.wav,তারপর terminal ফিরে গিয়ে script execute করুন,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0049.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0049.wav,perl স্পেস hashkeyoperations dot pl,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0050.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0050.wav,এবং enter টিপুন,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0051.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0051.wav,output terminal প্রদর্শিত হয়েছে,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0052.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0052.wav,এখন hash কীস এবং ভ্যালু সর্ট করা দেখি,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0053.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0053.wav,কীস sort করার syntax হল:,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0054.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0054.wav,sort প্রথম বন্ধনীতে keys % hashname বন্ধনী বন্ধ semicolon,7.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0055.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0055.wav,একইভাবে hash ভ্যালু sort করতে পারি,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0056.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0056.wav,sort প্রথম বন্ধনীতে values % hashname বন্ধনী বন্ধ semicolon,7.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0057.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0057.wav,এখন স্যাম্পল program ব্যবহার করে sorting কার্যকারিতা বুঝি,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0058.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0058.wav,gedit এ sorthash dot pl এ যাই,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0059.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0059.wav,sorthash dot pl file code লিখুন,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0060.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0060.wav,এখানে এড্রেসে hash ঘোষিত করেছি,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0061.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0061.wav,এখানে কীস sort করতে আমরা কীস ফাংশনের সাথে sort inbuilt ফাংশন ব্যবহার করতে পারি,8.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0062.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0062.wav,এটি বর্ণানুসারে hash কীস sort করবে,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0063.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0063.wav,একইভাবে hash ভ্যালুতে sort ফাংশন ব্যবহার করতে পারি,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0064.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0064.wav,sorting সাংখ্যিক কীস and/or ভ্যালুতে ও করা যেতে পারে,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0065.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0065.wav,file সংরক্ষণ করে terminal যাই,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0066.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0066.wav,perl স্পেস sorthash dot pl লিখে enter টিপুন,8.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0067.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0067.wav,output terminal প্রদর্শিত হবে,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0068.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0068.wav,এখন hash সকল কীস এবং ভ্যালু পাওয়া দেখি,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0069.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0069.wav,perl সকল hash কীস এবং ভ্যালু আনতে inbuilt ফাংশন প্রদান করে,7.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0070.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0070.wav,keys ফাংশন hash সকল কীস পেতে ব্যবহৃত হয়,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0071.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0071.wav,values ফাংশন সকল কীসের ভ্যালু ফেরত দেয়,6.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0072.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0072.wav,each ফাংশন hash উপর পুনরাবৃত্তি করে key/value জুড়ি ফেরত দেয়,7.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0073.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0073.wav,স্যাম্পল program ব্যবহার করে এটি বুঝি,4.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0074.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0074.wav,এরজন্য perlhash dot pl script ব্যবহার করব যা আমরা আগের tutorial তৈরী করেছি,10.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0075.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0075.wav,screen প্রদর্শিত নিম্নলিখিত code লিখুন;,5.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0076.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0076.wav,এখন code বুঝি,3.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0077.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0077.wav,key ফাংশন অ্যারে ফেরত দেয় যাতে hash সকল কীস রয়েছে,7.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0078.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0078.wav,hash values ফাংশন hash সকল কীসের জন্য অ্যারের ভ্যালু ফেরত দেয়,8.0
/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0079.wav,/home/abdullahmm/Shivam/train/train_wav/230898_dxPp99XcmTOYxbog_0079.wav,each ফাংশন key/value জুড়ি ফেরত দেয়,4.0
